,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,distressed
292,2023-12-31,EPH.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,44447019,11850508,32596511,0.7333790147,0.0,4819721.0,0.0,4819721.0,103891655.0,108711376,120561884,20762235.0,15277751.0,3081.0,-54921923,-1.2356716881,-76114865,-1.7124852625,3741788,-72373077,-1.6282999092,-13340561.0,-160253960,-3.6055052421,-11.19,-11.19,14317616,14317616,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
293,2022-12-31,EPH.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,33938819,8005010,25933809,0.7641341026,0.0,4219279.0,0.0,4219279.0,300343.0,4519622,12524632,9844787.0,27508972.0,9726.0,35107685,1.6964167492,57564655,1.6961301747,-49975668,7588987,0.2236078692,3597530.0,3991457,0.1176074218,0.28,0.28,14321074,14321074,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
294,2021-12-31,EPH.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,105832965,39879904,65953061,0.6231806980000001,0.0,6430299.0,572233.0,7002532.0,722150.0,7724683,47604588,412882.0,36060605.0,9597.0,43800502,0.5468529205,57865049,0.5467582714,-30853732,21444722,0.2026279997,11553785.0,8566629,0.0809448077,0.62,0.62,14324481,14324481,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
295,2020-12-31,EPH.SW,USD,0,2020-12-31,2020-12-30 19:00:00,2020,FY,94006086,32027247,61978839,0.6593066645,0.0,5579750.0,546650.0,6126401.0,5101941.0,11228342,43255589,453935.0,30431089.0,12371.0,55203633,0.5872346712000001,55192108,0.5871120727,-29950904,25150415,0.2675402846,3549207.0,23546680,0.2504803785,2.35,2.35,10005836,10005836,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
296,2023-12-31,EVE.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,9437800,12020400,-2582600,-0.27364428150000003,32123700.0,7242100.0,0.0,7242100.0,50296900.0,89662700,101683100,7200.0,2290800.0,4581200.0,-98357400,-10.4216448749,-92245300,-9.7740257263,-12984100,-105229400,-11.1497806692,0.0,-105229400,-11.1497806692,-19.5,-19.5,5396300,5396300,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
297,2022-12-31,EVE.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,15539400,24431700,-8892300,-0.5722421715,3991500.0,3110700.0,7364300.0,10475000.0,0.0,14466500,38898200,76800.0,760700.0,8090400.0,-34515300,-0.9825604592,-23358800,-1.5031983217,-2974300,-43366400,-2.7907383811,7861915.0,-43366400,-2.7907383811,-10.13,-10.13,4281216,4281216,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
298,2021-12-31,EVE.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,9877600,25450600,-15573000,-1.5765975541000001,6268300.0,2575300.0,2575300.0,10059800.0,0.0,16328100,41778700,50700.0,983000.0,8599500.0,-31825000,-2.3590345833,-31901100,-3.2296408034,622000,-41407500,-4.1920608245,-141100.0,-41266400,-4.177775978,-11.72,-11.72,3519602,3519602,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
299,2020-12-31,EVE.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,7540700,17454600,-9913900,-1.3147187927,6064100.0,2676300.0,22100.0,5326700.0,0.0,11390800,28845400,57200.0,1113200.0,8168799.0,-20600200,-1.7420000796,-21304700,-2.8252947339,-4977500,-29882200,-3.9627886005,-12000.0,-29870200,-3.9611972363,-9.49,-9.49,3147208,3147208,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
300,2023-12-31,FTON.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,847705000,499454000,348251000,0.4108162627,1720000.0,14981000.0,2944000.0,17925000.0,298732000.0,318377000,817831000,249000.0,7293000.0,54163000.0,83069000,0.0979928159,29874000,0.0352410331,-5898000,23976000,0.0282834241,6169000.0,-4294000,-0.0050654414000000005,0.9400000000000001,0.9400000000000001,14724017,14724017,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
301,2022-12-31,FTON.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,860973000,462472000,398501000,0.4628495899,4131999.0,13225000.0,2907000.0,16132000.0,361582000.0,377714000,840186000,160000.0,4185000.0,57333000.0,80194000,0.0907903035,20322000,0.0236035276,-5623000,14493000,0.016833280500000002,-1992000.0,16485000,0.019146941900000002,1.5899999999999999,1.5899999999999999,11112155,11112155,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
302,2021-12-31,FTON.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,588058000,253935000,334123000,0.5681803496,4455000.0,7892000.0,1897000.0,9789000.0,277363000.0,287152000,541087000,98000.0,3891000.0,51103000.0,86213000,0.18616531020000002,46270000,0.078682715,-16939000,29331000,0.0498777331,10120000.0,19211000,0.032668546300000004,3.92,3.92,11112155,11112155,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
303,2020-12-31,FTON.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,491965000,214470000,277495000,0.5640543535,4369000.0,6999000.0,1588000.0,8587000.0,259523000.0,268110000,482580000,76000.0,3739000.0,50254000.0,53207000,0.1301759271,7856000,0.0159686157,-5268000,-1955000,-0.0039738599000000005,1994000.0,-3949000,-0.0080269938,-0.8,-0.8,11112155,11112155,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
304,2023-12-31,FHZN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,1236300000,759900000,476400000,0.3853433633,0.0,7000000.0,49100000.0,56100000.0,0.0,56100000,816000000,6300000.0,19000000.0,286800000.0,679500000,0.5496238777,420300000,0.3399660277,-42600000,377700000,0.3055083718,73500000.0,304200000,0.2460567823,9.91,9.91,30697874,30706739,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
305,2022-12-31,FHZN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,1023500000,683700000,339800000,0.33199804590000004,0.0,6400000.0,43200000.0,57100000.0,0.0,57100000,740800000,5500000.0,27500000.0,268500000.0,536300000,0.538544211,282700000,0.27620908650000003,-42400000,240300000,0.2347826087,33299999.0,207000000,0.20224719100000002,6.74,6.74,30700650,30709966,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
306,2021-12-31,FHZN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,680000000,602600000,77400000,0.1138235294,0.0,5900000.0,34000000.0,39900000.0,0.0,39900000,642500000,900000.0,25700000.0,257399999.0,295400000,0.43367647060000003,37500000,0.0551470588,-51200000,-10000000,-0.0147058824,-3600000.0,-10100000,-0.0148529412,-0.33,-0.33,30700116,30700116,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
307,2020-12-31,FHZN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,623974000,615472000,8502000,0.0136255677,0.0,5600000.0,39700000.0,45350000.0,0.0,45350000,660822000,961000.0,24653000.0,247814000.0,189100000,0.338100626,-36848000,-0.0590537426,-47652000,-81381000,-0.1304237036,-15363000.0,-69133000,-0.1107946805,-2.25,-2.25,30697891,30697891,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
308,2024-12-31,FORN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,1122000000,737100000,384900000,0.34304812830000003,15300000.0,86800000.0,160300000.0,247100000.0,1900000.0,264300000,1001400000,2700000.0,1700000.0,45800000.0,169100000,0.1507130125,120600000,0.10748663100000001,1000000,121600000,0.10837789660000001,26500000.0,95100000,0.0847593583,67.43,67.43,1410356,1410356,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
309,2023-12-31,FORN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,1175200000,773500000,401700000,0.34181415930000003,15700000.0,80100000.0,168500000.0,248600000.0,0.0,264300000,1037800000,5700000.0,3800000.0,50100000.0,185700000,0.1580156569,137400000,0.1169162696,-5600000,131800000,0.11215112320000001,29500000.0,102300000,0.0870490129,72.56,72.56,1409775,1409775,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
310,2022-12-31,FORN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,1293200000,852400000,440800000,0.3408598825,15600000.0,94200000.0,178600000.0,272800000.0,0.0,288400000,1140800000,900000.0,2500000.0,60800000.0,194300000,0.1648623569,152400000,0.1178472007,-1600000,131000000,0.101299103,29600000.0,101400000,0.0784101454,71.73,71.73,1413578,1413600,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
311,2021-12-31,FORN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,1254000000,803000000,451000000,0.3596491228,15900000.0,92800000.0,175300000.0,268100000.0,0.0,284000000,1087000000,3000000.0,800000.0,56700000.0,223700000,0.1783891547,167000000,0.13317384370000002,14200000,181200000,0.1444976077,40000000.0,141200000,0.11259968100000001,91.61,91.6,1541336,1541458,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
312,2023-12-31,FREN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,41016000,5730000,35286000,0.8602984201,0.0,5490000.0,0.0,5490000.0,0.0,6440000,12170000,0.0,8944000.0,-9177000.0,19789000,0.4824702555,28966000,0.7062122099,-18121000,10845000,0.26440901110000004,2539000.0,8305999,0.20250631460000001,0.28,0.28,30062938,30062833,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
313,2022-12-31,FREN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,41039000,5183000,35856000,0.8737054996,0.6447281853846341,7520000.0,0.0,7520000.0,-8109000.0,8109000,13292000,5151000.0,5151000.0,-27746000.0,-1287000,0.6761129657,27747000,0.6761129657,-5151000,26459000,0.6447281854,4192000.0,22267000,0.5425814469,0.74,0.74,30062833,30062833,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
314,2021-12-31,FREN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,37274000,4991000,32283000,0.8660996942,0.9499114664377311,6812000.0,0.0,6812000.0,-7534000.0,7534000,12525000,4623000.0,4623000.0,-24749000.0,10658000,0.6639748887,24749000,0.6639748887,10658000,35407000,0.9499114664,6464000.0,28943000,0.7764929978,1.02,1.02,28456737,28456737,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
315,2020-12-31,FREN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,33482999,4605000,28877999,0.8624675167,0.990502643132335,6031000.0,0.0,6031000.0,-6452000.0,6452000,11057000,4280000.0,4280000.0,-22426000.0,10739000,0.6697727405,22426000,0.6697727405,10739000,33165000,0.9905026727,6473000.0,26692000,0.7971806827,1.06,1.06,25290748,25290748,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
316,2023-12-31,GALD.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,3462305820,1036126452,2426179368,0.7007409207,241305852.0,392700252.0,1198707216.0,1671057744.0,63249216.0,1975612812,3011739264,5032449.0,503963901.0,179234148.0,690442572,0.1994169804,450566556,0.1301348233,-441398784,9167772,0.0026478805,57277548.0,-48109776,-0.0138952994,-0.0085,-0.0085,5688712083,5688300000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
317,2022-12-31,GALD.SW,CHF,0,2022-12-31,2022-12-29 19:00:00,2022,FY,3591331356,1140347748,2450983608,0.6824721433000001,301705070.0,406172387.0,1280557150.0,1822264241.0,0.0,2123969312,3264317060,0.0,378205786.0,265221582.0,592235880,0.1649070557,327014300,0.0910565658,-376582179,-49567879,-0.0138020901,42977930.0,-94073913,-0.0261947182,-0.4,-0.4,237566428,237566428,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
318,2021-12-31,GALD.SW,CHF,0,2021-12-31,2021-12-29 19:00:00,2021,FY,3123956893,945260040,2178696853,0.6974157863,313227671.0,353698710.0,1136725800.0,1564584106.0,0.0,1877811778,2823071818,0.0,320816083.0,228109469.0,476058522,0.16933477900000002,300885080,0.0963153751,-373752112,-72867032,-0.0233252361,4114198.0,-141071306,-0.045157891400000004,-0.59,-0.59,237566428,237566428,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
319,2023-12-31,GALE.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,3746011000,3358416000,387595000,0.1034687298,12700000.0,57514000.0,42038000.0,99552000.0,0.0,202294000,3553356000,1749000.0,15809000.0,103000000.0,306920000,0.0819324877,191285000,0.0510636514,3664000,194949000,0.0520417586,29245000.0,173598000,0.0463420956,5.72,5.72,49848221,49894945,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
320,2022-12-31,GALE.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,4014348000,3640220000,374128000,0.0931976999,13500000.0,47863000.0,78304000.0,166070000.0,-1575000.0,181145000,3821365000,727000.0,5508000.0,99572000.0,290458000,0.07306416880000001,192983000,0.048073311,-2753000,195424000,0.0486813799,33767000.0,165132000,0.0411354472,3.32,3.32,49734836,49803566,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
321,2021-12-31,GALE.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,3834679000,3484130000,350549000,0.0914154744,15200000.0,43350000.0,72181000.0,147642000.0,-1379000.0,164221000,3648351000,738000.0,5659000.0,98408000.0,300335000,0.0742528905,186328000,0.048590247100000004,-11140000,196268000,0.0511823806,34850000.0,167680000,0.043727258500000005,3.38,3.38,49569691,49631525,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
322,2020-12-31,GALE.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,3479753000,3130340000,349413000,0.1004131615,15700000.0,36502000.0,27772000.0,129728000.0,-1732999.0,147161000,3277501000,764000.0,5253000.0,93421000.0,302781000,0.0849695366,202252000,0.0581225162,-9220000,204107000,0.058655599999999995,35875000.0,172245000,0.049499203000000006,3.48,3.48,49427075,49484907,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
323,2023-12-31,GAM.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,343400000,288200000,55200000,0.16074548630000002,18300000.0,42400000.0,4300000.0,46700000.0,-9800000.0,55200000,343400000,1200000.0,1600000.0,16500000.0,-39100000,-0.1138613861,-31600001,-0.0920209697,-50099999,-81700000,-0.237914968,400000.0,-82100000,-0.2390797903,-0.36,-0.36,231044204,231044204,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
324,2022-12-31,GAM.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,463400000,383200000,80200000,0.1730686232,21200000.0,71400000.0,5800000.0,77200000.0,51700000.0,128900000,512100000,200000.0,1500000.0,18000000.0,-30700000,-0.0485541649,-40500000,-0.0873974968,-242100000,-266200000,-0.5744497195,23800000.0,-290000000,-0.6258092361,-1.8599999999999999,-1.8599999999999999,156300000,156300000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
325,2021-12-31,GAM.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,681400000,557800000,123600000,0.1813912533,-0.022293927838075003,80900000.0,5800000.0,86700000.0,58700000.0,145400000,703200000,5800000.0,5800000.0,20200000.0,1300000,0.020692691500000002,-6100000,-0.008952157300000001,-15200000,-15200000,-0.022307015000000003,8100000.0,-23300000,-0.0341943058,-0.15,-0.15,156100000,156100000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
326,2020-12-31,GAM.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,687200000,562800000,124400000,0.181024447,20600000.0,70400000.0,7000000.0,77400000.0,46700000.0,144700000,707500000,200000.0,10400000.0,28900000.0,-3700000,0.0638824214,15000000,0.0218277066,-377200000,-397500000,-0.5784342258,-9100000.0,-388400000,-0.5651920838,-2.48,-2.48,156600000,156600000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
