,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,distressed
731,2023-12-31,SREN.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,3214000000,-68000000.0,0,101000000.0,1620000000.0,203000000.0,0.0,0.0,1417000000.0,-781000000,4086000000.0,0.0,-42000000.0,-32135000000.0,32642000000.0,-827000000.0,-362000000.0,-710000000.0,0.0,0.0,-1850000000.0,28000000.0,-3224000000.0,6000000.0,506000000,4583000000,4077000000,4086000000.0,0.0,4086000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
732,2022-12-31,SREN.SW,USD,0,2022-12-31,2022-12-31 00:00:00,2022,FY,472000000,425000000.0,-59000000,59000000.0,1697000000.0,0.0,0.0,0.0,1697000000.0,333000000,2927000000.0,0.0,22000000.0,-34574000000.0,32021000000.0,-2338000000.0,-2338000000.0,-1449000000.0,0.0,-6000000.0,-1825000000.0,-49000000.0,-1237000000.0,-326000000.0,-974000000,4077000000,5051000000,2927000000.0,0.0,2927000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
733,2021-12-31,SREN.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,1437000000,63000000.0,-3210000000,61000000.0,3149000000.0,0.0,0.0,0.0,3149000000.0,2604000000,4104000000.0,0.0,-42000000.0,-56426000000.0,53838000000.0,-2095000000.0,-2137000000.0,-51000000.0,0.0,-37000000.0,-1855000000.0,-55000000.0,-2100000000.0,-286000000.0,-419000000,5051000000,5470000000,4104000000.0,0.0,4104000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
734,2020-12-31,SREN.SW,USD,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-878000000,67000000.0,-4498000000,44000000.0,4454000000.0,0.0,0.0,0.0,4454000000.0,6205000000,5394000000.0,0.0,-2535000000.0,-64904000000.0,61305000000.0,-5186000000.0,-7721000000.0,-1071000000.0,0.0,-199000000.0,-1765000000.0,-1415000000.0,-2498000000.0,4000000.0,-2092000000,5470000000,7562000000,5394000000.0,0.0,5394000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
735,2023-12-31,STLN.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,-287700000,80600000.0,0,-100000.0,290400000.0,127300000.0,250700000.0,-127300000.0,39700000.0,79400000,162600000.0,-91700000.0,24600000.0,0.0,0.0,-10100000.0,-77200000.0,-20600000.0,0.0,0.0,0.0,-85000000.0,-105600000.0,-1100000.0,-21300000,54500000,75800000,162600000.0,-102900000.0,59700000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
736,2022-12-31,STLN.SW,EUR,0,2022-12-31,2022-12-30 19:00:00,2022,FY,21300000,79600000.0,0,-500000.0,-103400000.0,-32900000.0,-81300000.0,32900000.0,-22100000.0,49600000,46600000.0,-101000000.0,0.0,0.0,0.0,700000.0,-100300000.0,-19800000.0,0.0,-700000.0,0.0,-62600000.0,39400000.0,1100000.0,-13200000,75800000,89000000,46600000.0,-101000000.0,-54400000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
737,2021-12-31,STLN.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,64100000,91300000.0,-11800000,-2200000.0,-334800000.0,-129300000.0,-341200000.0,129300000.0,6400000.0,57600000,-135800000.0,-90800000.0,0.0,0.0,0.0,2900000.0,-87900000.0,-13600000.0,223500000.0,-800000.0,0.0,27200000.0,236300000.0,1700000.0,14300000,89000000,74700000,-135800000.0,-90800000.0,-226600000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
738,2020-12-31,STLN.SW,EUR,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-321600000,173700000.0,900000,-900000.0,76100000.0,15600000.0,104400000.0,-15600000.0,-28300000.0,48900000,-22900000.0,-80800000.0,0.0,0.0,0.0,2900000.0,-77900000.0,-355600000.0,300400000.0,0.0,0.0,-83600000.0,125200000.0,-3800000.0,20700000,74700000,54000000,-22900000.0,-80800000.0,-103700000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
739,2024-12-31,SCMN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,1541000000,2369000000.0,0,1000000.0,8000000.0,84000000.0,0.0,0.0,-76000000.0,58000000,3977000000.0,-2288000000.0,-7372000000.0,-2020000000.0,2386000000.0,15000000.0,-9279000000.0,8238000000.0,0.0,0.0,-1140000000.0,-279000000.0,6819000000.0,-142000000.0,1375000000,1523000000,148000000,3977000000.0,-2288000000.0,1689000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
740,2023-12-31,SCMN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,1711000000,2366000000.0,0,1629000.0,-164000000.0,79000000.0,0.0,-16000000.0,-227000000.0,114371000,4029000000.0,-2272000000.0,-63000000.0,-16000000.0,33000000.0,-4000000.0,-2322000000.0,-471000000.0,0.0,0.0,-1140000000.0,-283000000.0,-1671000000.0,-9000000.0,27000000,148000000,121000000,4029000000.0,-2272000000.0,1757000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
741,2022-12-31,SCMN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,1603000000,2366000000.0,9000000,1000000.0,-15000000.0,33000000.0,0.0,103000000.0,-151000000.0,-88000000,3876000000.0,-2289000000.0,-69000000.0,-142000000.0,68000000.0,2000000.0,-2430000000.0,-535000000.0,0.0,0.0,-1140000000.0,-255000000.0,-1721000000.0,-5000000.0,-280000000,121000000,401000000,3876000000.0,-2289000000.0,1587000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
742,2021-12-31,SCMN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,1833000000,2412000000.0,60000000,1000000.0,-158000000.0,-269000000.0,-130000000.0,110000000.0,131000000.0,-104000000,4044000000.0,-2270000000.0,105000000.0,-73000000.0,120000000.0,-2000000.0,-2120000000.0,-792000000.0,0.0,0.0,-1140000000.0,-15000000.0,-1856000000.0,-7000000.0,61000000,401000000,340000000,4044000000.0,-2270000000.0,1774000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
743,2023-12-31,SQN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,217630252,37988985.0,0,0.0,0.0,0.0,0.0,0.0,177324509.0,37077669,292696906.0,-53090205.0,-9500000.0,-706171119.0,270667103.0,0.0,-498094221.0,-3393580.0,9797087.0,-37967768.0,-32729951.0,9797086.0,-64294213.0,-46005436.0,-315696964,5732316476,6048013440,292696906.0,-53090205.0,239606701.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
744,2022-12-31,SQN.SW,CHF,0,2022-12-31,2022-12-31 00:00:00,2022,FY,157393757,27015196.0,-84771384,675150.0,81768525.0,0.0,0.0,0.0,81768525.0,307350771,491759724.0,-51730560.0,299844443.0,-1123706365.0,134123926.0,-989582439.0,-741468556.0,-3699363.0,5542580.0,-17420411.0,-33022905.0,-3699363.0,-48600099.0,-8643693.0,-306952624,6048013440,6354966064,491759724.0,-51730560.0,440029164.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
745,2021-12-31,SQN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,193113149,31295822.0,13474190,763975.0,-14238165.0,0.0,0.0,0.0,-14238165.0,43696249,268105220.0,-28019691.0,-5500000.0,-345418841.0,102533400.0,-266722115.0,-543127247.0,-2636295.0,11723842.0,-6396434.0,-22327073.0,1417078223.0,1388354716.0,174346.0,1526610747,5589152222,4062541475,268105220.0,-28019691.0,240085529.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
746,2020-12-31,SQN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,91020781,29082244.0,-8990546,482252.0,8508294.0,0.0,0.0,0.0,8508294.0,73548706,193651731.0,-30687069.0,177625932.0,-319427407.0,141801475.0,-396672656.0,-427359725.0,-2780236.0,7225992.0,-18626539.0,-14899013.0,776889050.0,743363498.0,-29996510.0,1191422825,4062541475,2871118650,193651731.0,-30687069.0,162964662.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
747,2023-12-31,TECN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,132074999,70794000.0,-33826000,14819000.0,-18297000.0,-13452000.0,29473000.0,7446000.0,-41764000.0,-4992999,160572000.0,-19433000.0,15510000.0,-183691000.0,130000000.0,-26621000.0,-84235000.0,-612000.0,1798000.0,0.0,-37024000.0,-14735000.0,-50568000.0,-4245000.0,21524000,132965000,111441000,160572000.0,-34943000.0,125629000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
748,2022-12-31,TECN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,121126000,67054000.0,-15715000,13849000.0,-54600000.0,-30320000.0,-54158000.0,7286000.0,22592000.0,-4240000,127474000.0,-36234000.0,55000.0,-320000000.0,260000000.0,7960000.0,-88219000.0,-1000.0,1549000.0,0.0,-35597000.0,-14603000.0,-47816000.0,-1004000.0,-9565000,111441000,121006000,127474000.0,-36234000.0,91240000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
749,2021-12-31,TECN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,121659000,59044000.0,-15852000,12899000.0,-24354000.0,26628000.0,-43931000.0,5554000.0,-12605000.0,12442000,165838000.0,-39719000.0,-817325000.0,-174314000.0,374393000.0,5012000.0,-651953000.0,-142389000.0,361568000.0,0.0,-27612000.0,339701000.0,458526000.0,155000.0,-27434000,121006000,148440000,165838000.0,-39719000.0,126119000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
750,2020-12-31,TECN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,103685000,35443000.0,-4835000,14594000.0,36430000.0,-5737000.0,-10594000.0,1901000.0,50860000.0,22099000,207416000.0,-41288000.0,64000.0,-270011000.0,4588000.0,17877000.0,-288770000.0,-3166000.0,4574000.0,0.0,-26242000.0,-11440000.0,-35326000.0,-1154000.0,-117834000,148440000,266274000,207416000.0,-41288000.0,166128000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
751,2024-12-31,TEMN.SW,USD,0,2024-12-31,2024-12-31 00:00:00,2024,FY,209607000,130368000.0,0,0.0,-24067000.0,-69776000.0,0.0,0.0,45709000.0,47443000,363351000.0,-5026000.0,0.0,0.0,5071000.0,-71223000.0,-71178000.0,16954000.0,67447000.0,-226783000.0,-96938000.0,-39926000.0,-279246000.0,-5658000.0,7269000,114154000,106885000,363351000.0,-78481000.0,284870000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
752,2023-12-31,TEMN.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,172883000,132172000.0,0,52914000.0,-235000.0,-61182000.0,0.0,0.0,60947000.0,-26703000,331031000.0,-9739000.0,0.0,-674000.0,0.0,-73779000.0,-84192000.0,-512085000.0,34713000.0,0.0,-88273000.0,12179000.0,-235624000.0,5747000.0,16962000,106885000,89923000,331031000.0,-88583000.0,242448000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
753,2022-12-31,TEMN.SW,USD,0,2022-12-31,2022-12-31 00:00:00,2022,FY,145963000,141790000.0,0,52701000.0,-40986000.0,-58753000.0,0.0,0.0,17767000.0,-1561000,297907000.0,-105032000.0,-1000000.0,-5775000.0,0.0,-25317000.0,-137124000.0,-502625000.0,0.0,0.0,-74405000.0,-20244001.0,-207972000.0,-2210000.0,-49399000,89923000,139322000,297907000.0,-105032000.0,192875000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
754,2021-12-31,TEMN.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,211516000,151955000.0,-13938000,44855000.0,38273000.0,-59638000.0,0.0,0.0,97911000.0,27468000,460129000.0,-102118000.0,-1670000.0,-8129000.0,93961000.0,-113570000.0,-131526000.0,-327000000.0,0.0,-200170000.0,-71427000.0,-40270000.0,-295965000.0,-3511000.0,29127000,139322000,110195000,460129000.0,-102118000.0,358011000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
755,2023-12-31,UHR.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,869000000,390000000.0,28000000,8000000.0,-792000000.0,-72000000.0,-698000000.0,25000000.0,-47000000.0,112000000,615000000.0,-730000000.0,-2000000.0,-439000000.0,443000000.0,-40000000.0,-768000000.0,0.0,1000000.0,0.0,-311000000.0,-17000000.0,-327000000.0,-80000000.0,-560000000,1616000000,2176000000,615000000.0,-785000000.0,-170000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
756,2022-12-31,UHR.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,807000000,407000000.0,15000000,9000000.0,-568000000.0,33000000.0,-548000000.0,-3000000.0,-50000000.0,54000000,724000000.0,-399000000.0,5000000.0,-1655000000.0,1923000000.0,12000000.0,-114000000.0,-1000000.0,1000000.0,-2000000.0,-285000000.0,-13000000.0,-300000000.0,-21000000.0,197000000,2176000000,1979000000,724000000.0,-399000000.0,325000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
757,2021-12-31,UHR.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,765000000,438000000.0,-29000000,9000000.0,40000000.0,-19000000.0,-19000000.0,27000000.0,51000000.0,75000000,1298000000.0,-303000000.0,10000000.0,-527000000.0,65000000.0,28000000.0,-727000000.0,-38000000.0,12000000.0,-12000000.0,-181000000.0,-3000000.0,-234000000.0,10000000.0,394000000,1979000000,1585000000,1298000000.0,-303000000.0,995000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
758,2020-12-31,UHR.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-51000000,463000000.0,-121000000,8000000.0,504000000.0,124000000.0,370000000.0,-12000000.0,22000000.0,16000000,819000000.0,-253000000.0,7000000.0,-132000000.0,150000000.0,102000000.0,-126000000.0,-20000000.0,24000000.0,0.0,-284000000.0,-11000000.0,-251000000.0,-50000000.0,346000000,1585000000,1239000000,819000000.0,-253000000.0,566000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
759,2023-12-31,TKBP.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,158950000,0.0,0,0.0,-1261639000.0,0.0,0.0,0.0,-1261639000.0,12144000,-1090545000.0,-10007000.0,730000.0,0.0,49139000.0,-978154000.0,-938292000.0,-590349000.0,0.0,0.0,-72936000.0,-770183000.0,-252770000.0,1006176000.0,0,24932000,0,-1090545000.0,-10007000.0,-1099822000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
760,2022-12-31,TKBP.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,147848000,13441000.0,0,0.0,192719000.0,0.0,0.0,0.0,192719000.0,34632000,388640000.0,-12413000.0,179000.0,-147033000.0,1708897000.0,-792118000.0,757512000.0,-1055480000.0,0.0,0.0,-72565000.0,-861263000.0,121650000.0,1000.0,1267803000,6138689000,4870886000,388640000.0,-12413000.0,376227000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
761,2021-12-31,TKBP.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,145552000,14142000.0,0,0.0,4443000.0,0.0,0.0,0.0,4443000.0,32020000,196157000.0,-13435000.0,187000.0,-14729000.0,67139000.0,-563229000.0,-524067000.0,-656502000.0,0.0,0.0,-70115000.0,-504574000.0,744835000.0,4453961000.0,4870886000,4870886000,0,196157000.0,-13435000.0,182722000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
762,2020-12-31,TKBP.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,139082000,12875000.0,0,0.0,-26788000.0,0.0,0.0,0.0,-26788000.0,26153000,151322000.0,-11338000.0,-86000.0,-47548000.0,9801000.0,1046821000.0,997650000.0,-237132000.0,0.0,0.0,-65757999.0,510409999.0,207520000.0,0.0,1356492000,4453963000,3097471000,151322000.0,-11338000.0,139984000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
763,2023-12-31,TXGN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,24400000,139300000.0,0,0.0,28900000.0,21200000.0,1600000.0,0.0,6100000.0,5200000,197800000.0,-21600000.0,-79300000.0,-15300000.0,90300000.0,-20200000.0,-46100000.0,-6300000.0,0.0,-1000000.0,-47700000.0,-124700000.0,-179700000.0,-1100000.0,-29100000,287200000,316300000,197800000.0,-42300000.0,155500000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
764,2022-12-31,TXGN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,-44300000,117900000.0,-244800000,400000.0,-30500000.0,-15600000.0,-3600000.0,9800000.0,-21100000.0,312200000,110100000.0,-33200000.0,-500000.0,-97800000.0,50800000.0,2600000.0,-78100000.0,-800000.0,0.0,-100000.0,-78400000.0,-41600000.0,-151100000.0,-1100000.0,-120165000,316300000,436465000,110100000.0,-33200000.0,76900000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
765,2021-12-31,TXGN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,801958000,114394000.0,-229588000,800000.0,-19196000.0,-23800000.0,1100000.0,0.0,3504000.0,-507794000,160574000.0,-30878000.0,-30686000.0,-42272000.0,160194000.0,213000.0,56571000.0,-6557000.0,0.0,-700000.0,0.0,-58342999.0,-56000000.0,-800000.0,160312000,436465000,276153000,160574000.0,-30878000.0,129696000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
766,2020-12-31,TXGN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-112298000,116479000.0,0,0.0,10330000.0,0.0,0.0,0.0,10330000.0,113623999,128134999.0,-35670000.0,-1804999.0,-8636000.0,10717000.0,2735999.0,-32658000.0,-14240000.0,0.0,-1475000.0,-37055000.0,-57738000.0,-110508000.0,-11000.0,-15041000,276153000,291194000,128134999.0,-35670000.0,92464999.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
767,2023-12-31,UBXN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,-8631000,45579000.0,0,4483000.0,-40012000.0,-17888000.0,13892000.0,-41887000.0,5871000.0,57753000,59172000.0,-7129000.0,-713000.0,-130000.0,51000.0,-40392000.0,-48313000.0,-20000000.0,21127000.0,-14153000.0,0.0,-7152000.0,-20178000.0,-1543000.0,-10862000,126884000,137746000,59172000.0,-49842000.0,10012000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
