date,symbol,currency_balance_sheet,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory_balance_sheet,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,currency_cash_flow_statement,netIncome_cash_flow_statement,depreciationAndAmortization_cash_flow_statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash_flow_statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,currency_income_statement,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization_income_statement,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome_income_statement,netIncomeRatio_income_statement,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,distressed,year,marketcap,z_score
2022-12-31,UHR.SW,CHF,2176000000.0,372000000.0,2548000000.0,766000000.0,6873000000.0,143000000.0,10393000000.0,2706000000.0,0.0,146000000.0,146000000.0,117000000.0,448000000.0,83000000.0,3500000000.0,0.0,13893000000.0,298000000.0,4000000.0,11000000.0,85000000.0,237000000.0,1126000000.0,2000000.0,0.0,459000000.0,255000000.0,716000000.0,0.0,0.0,1842000000.0,0.0,118000000.0,13508000000.0,-1518000000.0,-1350000000.0,11985000000.0,12051000000.0,13893000000.0,66000000.0,13893000000.0,489000000.0,6000000.0,-2170000000.0,CHF,807000000.0,407000000.0,15000000.0,9000000.0,-568000000.0,33000000.0,-548000000.0,-3000000.0,-50000000.0,54000000.0,724000000.0,-399000000.0,5000000.0,-1655000000.0,1923000000.0,12000000.0,-114000000.0,-1000000.0,1000000.0,-2000000.0,-285000000.0,-13000000.0,-300000000.0,-21000000.0,197000000.0,2176000000.0,1979000000.0,724000000.0,-399000000.0,325000000.0,CHF,7499000000.0,4399000000.0,3100000000.0,0.4133884518,246000000.0,742000000.0,1082000000.0,1824000000.0,0.0,2070000000.0,6469000000.0,26000000.0,7000000.0,407000000.0,1437000000.0,0.1916255501,1030000000.0,0.1373516469,-41000000.0,1117000000.0,0.1489531938,273000000.0,807000000.0,0.1076143486,15.57,15.56,59480673.0,59480673.0,0.0,2022.0,14160000000.0,7.66
2021-12-31,UHR.SW,CHF,1979000000.0,677000000.0,2656000000.0,846000000.0,6389000000.0,186000000.0,10107000000.0,2771000000.0,0.0,144000000.0,144000000.0,120000000.0,449000000.0,87000000.0,3571000000.0,0.0,13678000000.0,313000000.0,97000000.0,19000000.0,105000000.0,843000000.0,1377000000.0,2000000.0,0.0,430000000.0,264000000.0,696000000.0,0.0,0.0,2073000000.0,0.0,118000000.0,12966000000.0,-1413000000.0,-1370000000.0,11540000000.0,11605000000.0,13678000000.0,65000000.0,13678000000.0,797000000.0,99000000.0,-1880000000.0,CHF,765000000.0,438000000.0,-29000000.0,9000000.0,40000000.0,-19000000.0,-19000000.0,27000000.0,51000000.0,75000000.0,1298000000.0,-303000000.0,10000000.0,-527000000.0,65000000.0,28000000.0,-727000000.0,-38000000.0,12000000.0,-12000000.0,-181000000.0,-3000000.0,-234000000.0,10000000.0,394000000.0,1979000000.0,1585000000.0,1298000000.0,-303000000.0,995000000.0,CHF,7313000000.0,4419000000.0,2894000000.0,0.3957336251,245000000.0,654000000.0,1006000000.0,1660000000.0,0.0,1905000000.0,6324000000.0,15000000.0,9000000.0,438000000.0,1427000000.0,0.1951319568,989000000.0,0.1352386162,-1000000.0,1020000000.0,0.1394776426,237000000.0,765000000.0,0.1046082319,14.77,14.76,59480673.0,59480673.0,0.0,2021.0,15510000000.0,7.48
2021-12-31,UHR.SW,CHF,1979000000.0,677000000.0,2656000000.0,846000000.0,6389000000.0,186000000.0,10107000000.0,2771000000.0,0.0,144000000.0,144000000.0,120000000.0,449000000.0,87000000.0,3571000000.0,0.0,13678000000.0,313000000.0,97000000.0,19000000.0,105000000.0,843000000.0,1377000000.0,2000000.0,0.0,430000000.0,264000000.0,696000000.0,0.0,0.0,2073000000.0,0.0,118000000.0,12966000000.0,-1413000000.0,-1370000000.0,11540000000.0,11605000000.0,13678000000.0,65000000.0,13678000000.0,797000000.0,99000000.0,-1880000000.0,CHF,765000000.0,438000000.0,-29000000.0,9000000.0,40000000.0,-19000000.0,-19000000.0,27000000.0,51000000.0,75000000.0,1298000000.0,-303000000.0,10000000.0,-527000000.0,65000000.0,28000000.0,-727000000.0,-38000000.0,12000000.0,-12000000.0,-181000000.0,-3000000.0,-234000000.0,10000000.0,394000000.0,1979000000.0,1585000000.0,1298000000.0,-303000000.0,995000000.0,CHF,7313000000.0,4419000000.0,2894000000.0,0.3957336251,245000000.0,654000000.0,1006000000.0,1660000000.0,0.0,1905000000.0,6324000000.0,15000000.0,9000000.0,438000000.0,1427000000.0,0.1951319568,989000000.0,0.1352386162,-1000000.0,1020000000.0,0.1394776426,237000000.0,765000000.0,0.1046082319,14.77,14.76,59480673.0,59480673.0,0.0,2021.0,15510000000.0,7.48
2021-12-31,UHR.SW,CHF,1979000000.0,677000000.0,2656000000.0,846000000.0,6389000000.0,186000000.0,10107000000.0,2771000000.0,0.0,144000000.0,144000000.0,120000000.0,449000000.0,87000000.0,3571000000.0,0.0,13678000000.0,313000000.0,97000000.0,19000000.0,105000000.0,843000000.0,1377000000.0,2000000.0,0.0,430000000.0,264000000.0,696000000.0,0.0,0.0,2073000000.0,0.0,118000000.0,12966000000.0,-1413000000.0,-1370000000.0,11540000000.0,11605000000.0,13678000000.0,65000000.0,13678000000.0,797000000.0,99000000.0,-1880000000.0,CHF,765000000.0,438000000.0,-29000000.0,9000000.0,40000000.0,-19000000.0,-19000000.0,27000000.0,51000000.0,75000000.0,1298000000.0,-303000000.0,10000000.0,-527000000.0,65000000.0,28000000.0,-727000000.0,-38000000.0,12000000.0,-12000000.0,-181000000.0,-3000000.0,-234000000.0,10000000.0,394000000.0,1979000000.0,1585000000.0,1298000000.0,-303000000.0,995000000.0,CHF,7313000000.0,4419000000.0,2894000000.0,0.3957336251,245000000.0,654000000.0,1006000000.0,1660000000.0,0.0,1905000000.0,6324000000.0,15000000.0,9000000.0,438000000.0,1427000000.0,0.1951319568,989000000.0,0.1352386162,-1000000.0,1020000000.0,0.1394776426,237000000.0,765000000.0,0.1046082319,14.77,14.76,59480673.0,59480673.0,0.0,2021.0,15510000000.0,7.48
2021-12-31,UHR.SW,CHF,1979000000.0,677000000.0,2656000000.0,846000000.0,6389000000.0,186000000.0,10107000000.0,2771000000.0,0.0,144000000.0,144000000.0,120000000.0,449000000.0,87000000.0,3571000000.0,0.0,13678000000.0,313000000.0,97000000.0,19000000.0,105000000.0,843000000.0,1377000000.0,2000000.0,0.0,430000000.0,264000000.0,696000000.0,0.0,0.0,2073000000.0,0.0,118000000.0,12966000000.0,-1413000000.0,-1370000000.0,11540000000.0,11605000000.0,13678000000.0,65000000.0,13678000000.0,797000000.0,99000000.0,-1880000000.0,CHF,765000000.0,438000000.0,-29000000.0,9000000.0,40000000.0,-19000000.0,-19000000.0,27000000.0,51000000.0,75000000.0,1298000000.0,-303000000.0,10000000.0,-527000000.0,65000000.0,28000000.0,-727000000.0,-38000000.0,12000000.0,-12000000.0,-181000000.0,-3000000.0,-234000000.0,10000000.0,394000000.0,1979000000.0,1585000000.0,1298000000.0,-303000000.0,995000000.0,CHF,7313000000.0,4419000000.0,2894000000.0,0.3957336251,245000000.0,654000000.0,1006000000.0,1660000000.0,0.0,1905000000.0,6324000000.0,15000000.0,9000000.0,438000000.0,1427000000.0,0.1951319568,989000000.0,0.1352386162,-1000000.0,1020000000.0,0.1394776426,237000000.0,765000000.0,0.1046082319,14.77,14.76,59480673.0,59480673.0,0.0,2021.0,15510000000.0,7.48
2020-12-31,UHR.SW,CHF,1585000000.0,207000000.0,1792000000.0,897000000.0,6315000000.0,257000000.0,9238000000.0,2929000000.0,0.0,144000000.0,144000000.0,36000000.0,451000000.0,99000000.0,3659000000.0,0.0,12897000000.0,281000000.0,88000000.0,8000000.0,73000000.0,762000000.0,1212000000.0,3000000.0,0.0,465000000.0,252000000.0,720000000.0,0.0,0.0,1932000000.0,0.0,118000000.0,12380000000.0,-1460000000.0,-1372000000.0,10897000000.0,10965000000.0,12897000000.0,68000000.0,12897000000.0,243000000.0,91000000.0,-1494000000.0,CHF,-51000000.0,463000000.0,-121000000.0,8000000.0,504000000.0,124000000.0,370000000.0,-12000000.0,22000000.0,16000000.0,819000000.0,-253000000.0,7000000.0,-132000000.0,150000000.0,102000000.0,-126000000.0,-20000000.0,24000000.0,0.0,-284000000.0,-11000000.0,-251000000.0,-50000000.0,346000000.0,1585000000.0,1239000000.0,819000000.0,-253000000.0,566000000.0,CHF,5595000000.0,3977000000.0,1618000000.0,0.2891867739,223000000.0,613000000.0,790000000.0,1403000000.0,0.0,1626000000.0,5603000000.0,17000000.0,7000000.0,463000000.0,455000000.0,0.0813226095,-8000000.0,-0.0014298481,44000000.0,46000000.0,0.0082216265,89000000.0,-51000000.0,-0.0091152815,-0.99,-0.99,59480673.0,59480673.0,0.0,2020.0,13980000000.0,6.98
2020-12-31,UHR.SW,CHF,1585000000.0,207000000.0,1792000000.0,897000000.0,6315000000.0,257000000.0,9238000000.0,2929000000.0,0.0,144000000.0,144000000.0,36000000.0,451000000.0,99000000.0,3659000000.0,0.0,12897000000.0,281000000.0,88000000.0,8000000.0,73000000.0,762000000.0,1212000000.0,3000000.0,0.0,465000000.0,252000000.0,720000000.0,0.0,0.0,1932000000.0,0.0,118000000.0,12380000000.0,-1460000000.0,-1372000000.0,10897000000.0,10965000000.0,12897000000.0,68000000.0,12897000000.0,243000000.0,91000000.0,-1494000000.0,CHF,-51000000.0,463000000.0,-121000000.0,8000000.0,504000000.0,124000000.0,370000000.0,-12000000.0,22000000.0,16000000.0,819000000.0,-253000000.0,7000000.0,-132000000.0,150000000.0,102000000.0,-126000000.0,-20000000.0,24000000.0,0.0,-284000000.0,-11000000.0,-251000000.0,-50000000.0,346000000.0,1585000000.0,1239000000.0,819000000.0,-253000000.0,566000000.0,CHF,5595000000.0,3977000000.0,1618000000.0,0.2891867739,223000000.0,613000000.0,790000000.0,1403000000.0,0.0,1626000000.0,5603000000.0,17000000.0,7000000.0,463000000.0,455000000.0,0.0813226095,-8000000.0,-0.0014298481,44000000.0,46000000.0,0.0082216265,89000000.0,-51000000.0,-0.0091152815,-0.99,-0.99,59480673.0,59480673.0,0.0,2020.0,13980000000.0,6.98
2020-12-31,UHR.SW,CHF,1585000000.0,207000000.0,1792000000.0,897000000.0,6315000000.0,257000000.0,9238000000.0,2929000000.0,0.0,144000000.0,144000000.0,36000000.0,451000000.0,99000000.0,3659000000.0,0.0,12897000000.0,281000000.0,88000000.0,8000000.0,73000000.0,762000000.0,1212000000.0,3000000.0,0.0,465000000.0,252000000.0,720000000.0,0.0,0.0,1932000000.0,0.0,118000000.0,12380000000.0,-1460000000.0,-1372000000.0,10897000000.0,10965000000.0,12897000000.0,68000000.0,12897000000.0,243000000.0,91000000.0,-1494000000.0,CHF,-51000000.0,463000000.0,-121000000.0,8000000.0,504000000.0,124000000.0,370000000.0,-12000000.0,22000000.0,16000000.0,819000000.0,-253000000.0,7000000.0,-132000000.0,150000000.0,102000000.0,-126000000.0,-20000000.0,24000000.0,0.0,-284000000.0,-11000000.0,-251000000.0,-50000000.0,346000000.0,1585000000.0,1239000000.0,819000000.0,-253000000.0,566000000.0,CHF,5595000000.0,3977000000.0,1618000000.0,0.2891867739,223000000.0,613000000.0,790000000.0,1403000000.0,0.0,1626000000.0,5603000000.0,17000000.0,7000000.0,463000000.0,455000000.0,0.0813226095,-8000000.0,-0.0014298481,44000000.0,46000000.0,0.0082216265,89000000.0,-51000000.0,-0.0091152815,-0.99,-0.99,59480673.0,59480673.0,0.0,2020.0,13980000000.0,6.98
2020-12-31,UHR.SW,CHF,1585000000.0,207000000.0,1792000000.0,897000000.0,6315000000.0,257000000.0,9238000000.0,2929000000.0,0.0,144000000.0,144000000.0,36000000.0,451000000.0,99000000.0,3659000000.0,0.0,12897000000.0,281000000.0,88000000.0,8000000.0,73000000.0,762000000.0,1212000000.0,3000000.0,0.0,465000000.0,252000000.0,720000000.0,0.0,0.0,1932000000.0,0.0,118000000.0,12380000000.0,-1460000000.0,-1372000000.0,10897000000.0,10965000000.0,12897000000.0,68000000.0,12897000000.0,243000000.0,91000000.0,-1494000000.0,CHF,-51000000.0,463000000.0,-121000000.0,8000000.0,504000000.0,124000000.0,370000000.0,-12000000.0,22000000.0,16000000.0,819000000.0,-253000000.0,7000000.0,-132000000.0,150000000.0,102000000.0,-126000000.0,-20000000.0,24000000.0,0.0,-284000000.0,-11000000.0,-251000000.0,-50000000.0,346000000.0,1585000000.0,1239000000.0,819000000.0,-253000000.0,566000000.0,CHF,5595000000.0,3977000000.0,1618000000.0,0.2891867739,223000000.0,613000000.0,790000000.0,1403000000.0,0.0,1626000000.0,5603000000.0,17000000.0,7000000.0,463000000.0,455000000.0,0.0813226095,-8000000.0,-0.0014298481,44000000.0,46000000.0,0.0082216265,89000000.0,-51000000.0,-0.0091152815,-0.99,-0.99,59480673.0,59480673.0,0.0,2020.0,13980000000.0,6.98
2023-12-31,SLHN.SW,CHF,5888000000.0,59116000000.0,5888000000.0,0.0,0.0,0.0,5888000000.0,908000000.0,1560000000.0,141000000.0,1701000000.0,55430000000.0,6276000000.0,143242000000.0,207557000000.0,0.0,213445000000.0,234000000.0,0.0,362000000.0,137000000.0,9866000000.0,10599000000.0,9264000000.0,137000000.0,6988000000.0,184606000000.0,201224000000.0,-6677000000.0,229000000.0,205146000000.0,0.0,3000000.0,9499000000.0,-957000000.0,-675000000.0,7499000000.0,7624000000.0,213445000000.0,125000000.0,213445000000.0,55430000000.0,9493000000.0,3605000000.0,CHF,1083000000.0,83000000.0,0.0,20000000.0,422000000.0,0.0,0.0,0.0,422000000.0,-2583000000.0,-975000000.0,-89000000.0,-53000000.0,0.0,0.0,31000000.0,-111000000.0,-53000000.0,0.0,-442000000.0,-877000000.0,-46000000.0,-1418000000.0,-361000000.0,-1022000000.0,5888000000.0,6910000000.0,-975000000.0,-89000000.0,-1084000000.0,CHF,15237000000.0,132000000.0,15105000000.0,0.9913368773,0.0,245000000.0,60000000.0,305000000.0,13305000000.0,13610000000.0,13610000000.0,416000000.0,416000000.0,83000000.0,1802000000.0,0.1182647503,1338000000.0,0.0878125615,27000000.0,1365000000.0,0.0895845639,255000000.0,1083000000.0,0.0710769837,37.12,37.01,29171830.0,29261488.0,0.0,2023.0,19600000000.0,0.25
2022-12-31,SLHN.SW,CHF,6910000000.0,76735000000.0,6910000000.0,0.0,581000000.0,0.0,12110000000.0,567000000.0,1568000000.0,1714000000.0,3282000000.0,19908000000.0,1779000000.0,179682000000.0,205218000000.0,0.0,217328000000.0,8303000000.0,0.0,424000000.0,190000000.0,-7812000000.0,22671000000.0,4434000000.0,190000000.0,2691000000.0,198444000000.0,185048000000.0,0.0,210000000.0,207719000000.0,0.0,3000000.0,13555000000.0,-3446000000.0,675000000.0,9489000000.0,9609000000.0,217328000000.0,120000000.0,217328000000.0,19908000000.0,14827000000.0,7917000000.0,CHF,1449000000.0,115000000.0,-248000000.0,18000000.0,-2103000000.0,0.0,0.0,0.0,-2103000000.0,1770000000.0,1001000000.0,-83000000.0,63000000.0,-5000000.0,28000000.0,-1000000.0,3000000.0,-408000000.0,0.0,-726000000.0,-764000000.0,-41000000.0,-1123000000.0,-179000000.0,-298000000.0,6910000000.0,7208000000.0,1001000000.0,-83000000.0,918000000.0,CHF,20358000000.0,0.0,20358000000.0,1.0,0.0,245000000.0,67000000.0,1329000000.0,-3200000000.0,3200000000.0,-18397000000.0,300000000.0,201000000.0,102000000.0,1928000000.0,-0.0048629531,2027000000.0,0.0995677375,-29000000.0,1934000000.0,0.0949995088,479000000.0,1182000000.0,0.0580607132,47.9,47.76,30248426.0,30338579.0,0.0,2022.0,15570000000.0,0.32
2021-12-31,SLHN.SW,CHF,7208000000.0,101471000000.0,7208000000.0,0.0,270000000.0,0.0,12131000000.0,556000000.0,1575000000.0,1758000000.0,3333000000.0,17401000000.0,864000000.0,206362000000.0,228516000000.0,0.0,240647000000.0,0.0,0.0,341000000.0,198000000.0,33479000000.0,34018000000.0,8151000000.0,198000000.0,3223000000.0,178986000000.0,190782000000.0,0.0,188000000.0,224800000000.0,0.0,3000000.0,13190000000.0,2804000000.0,0.0,15727000000.0,15847000000.0,240647000000.0,120000000.0,240647000000.0,17401000000.0,13019000000.0,5811000000.0,CHF,1247000000.0,95000000.0,-207000000.0,17000000.0,-4697000000.0,0.0,0.0,0.0,-4697000000.0,3834000000.0,289000000.0,-89000000.0,-142000000.0,-10000000.0,47000000.0,23000000.0,-194000000.0,-492000000.0,248000000.0,-425000000.0,-654000000.0,210000000.0,-625000000.0,-127000000.0,-657000000.0,7208000000.0,7865000000.0,289000000.0,-89000000.0,200000000.0,CHF,21520000000.0,0.0,21520000000.0,1.0,0.0,238000000.0,53000000.0,1267000000.0,-4956000000.0,4956000000.0,-21300000000.0,293000000.0,179000000.0,95000000.0,1929000000.0,-0.0051115242,1763000000.0,0.0819237918,-108000000.0,1655000000.0,0.0769052045,406000000.0,1247000000.0,0.0579460967,40.06,39.94,31131512.0,31221040.0,0.0,2021.0,18890000000.0,0.3
2020-12-31,SLHN.SW,CHF,7865000000.0,108441000000.0,7865000000.0,0.0,330000000.0,0.0,12325000000.0,515000000.0,1452000000.0,1600000000.0,3052000000.0,18271000000.0,879000000.0,202740000000.0,225457000000.0,0.0,237782000000.0,2541000000.0,0.0,310000000.0,189000000.0,13271000000.0,35135000000.0,7756000000.0,189000000.0,3436000000.0,174245000000.0,185809000000.0,0.0,183000000.0,220944000000.0,0.0,3000000.0,12810000000.0,3995000000.0,0.0,16745000000.0,16838000000.0,237782000000.0,93000000.0,237782000000.0,18271000000.0,12857000000.0,4992000000.0,CHF,1046000000.0,97000000.0,-210000000.0,16000000.0,-5293000000.0,0.0,0.0,0.0,-5293000000.0,4808000000.0,464000000.0,-43000000.0,5000000.0,-5000000.0,3000000.0,-1000000.0,-40000000.0,-39000000.0,0.0,-43000000.0,-477000000.0,-199000000.0,-719000000.0,-87000000.0,-382000000.0,7865000000.0,8247000000.0,464000000.0,-43000000.0,421000000.0,CHF,22417000000.0,0.0,22417000000.0,1.0,0.0,219000000.0,50000000.0,1124000000.0,-3190000000.0,3190000000.0,-19728000000.0,248000000.0,161000000.0,97000000.0,1600000000.0,-0.0103492885,1578000000.0,0.0703930053,-236000000.0,1342000000.0,0.0598652808,300000000.0,1046000000.0,0.0466610162,32.87,32.78,31823922.0,31913212.0,0.0,2020.0,14870000000.0,0.29
2024-12-31,SPSN.SW,CHF,23973000.0,356000.0,24329000.0,0.0,7254000.0,235640000.0,267223000.0,540525000.0,307077000.0,57269000.0,364346000.0,63347000.0,8715000.0,12597061000.0,13573994000.0,0.0,13841217000.0,33408000.0,1032343000.0,59828000.0,0.0,177461000.0,1311041000.0,4264694000.0,0.0,1329071000.0,25147000.0,5852319000.0,0.0,240845000.0,7163360000.0,0.0,154615000.0,5730645000.0,0.0,792642000.0,6677857000.0,6677857000.0,13841217000.0,0.0,13841217000.0,63703000.0,5537882000.0,5513909000.0,CHF,360250000.0,8304000.0,0.0,0.0,34910000.0,2610000.0,31364000.0,0.0,936000.0,328000.0,403792000.0,-9797000.0,-71734000.0,-250000.0,284000.0,164375000.0,82878000.0,143873000.0,0.0,-4835000.0,-260842000.0,-362962000.0,-484766000.0,0.0,1904000.0,23973000.0,22069000.0,403792000.0,-10310000.0,393482000.0,CHF,659813000.0,134337000.0,525476000.0,0.7964014046,0.0,14283000.0,2796000.0,17079000.0,-22880000.0,-5801000.0,128536000.0,315000.0,68871000.0,8304000.0,521834000.0,0.7908816589000001,531277000.0,0.8051932896,-86618000.0,444659000.0,0.6739167006,84409000.0,360250000.0,0.5459880299000001,4.69,4.52,77134821.0,80090775.0,0.0,2024.0,8450000000.0,1.48
2023-12-31,SPSN.SW,CHF,22069000.0,454000.0,22523000.0,0.0,38618000.0,306333000.0,367474000.0,556450000.0,152849000.0,17542000.0,170391000.0,64607000.0,8255000.0,12611088000.0,13410791000.0,0.0,13778265000.0,33132000.0,496703000.0,47920000.0,0.0,182480000.0,761187000.0,4931608000.0,0.0,1293330000.0,9704000.0,6479696000.0,0.0,254886000.0,7240883000.0,0.0,153437000.0,5507475000.0,876473999.0,1.0,6537382000.0,6537382000.0,13778265000.0,0.0,13778265000.0,64607000.0,5683197000.0,5661128000.0,CHF,236018000.0,5654000.0,0.0,0.0,55857000.0,3023000.0,-5194000.0,27309000.0,30719000.0,133056000.0,430585000.0,-2972000.0,-67026000.0,-442605000.0,851000.0,219072000.0,-292680000.0,185162000.0,0.0,-2699000.0,-260793999.0,-58706001.0,-137037000.0,0.0,868000.0,22069000.0,21201000.0,430585000.0,-8644000.0,421941000.0,CHF,653983000.0,154096000.0,499887000.0,0.76437308,0.0,18545000.0,3150000.0,21695000.0,325730000.0,347425000.0,515322000.0,456000.0,62452000.0,8910000.0,147522000.0,0.2255746709,152462000.0,0.2331283841,-76302000.0,76160000.0,0.1164556265,-10534000.0,236018000.0,0.3608931731,1.18,1.12,76714489.0,80767060.0,0.0,2023.0,8190000000.0,1.35
2022-12-31,SPSN.SW,CHF,21201000.0,1130000.0,22331000.0,54780000.0,101963000.0,197917000.0,21201000.0,34629000.0,152849000.0,185116000.0,337965000.0,63449000.0,186000.0,12943395000.0,13379624000.0,370397000.0,13771222000.0,43641000.0,355867000.0,46779000.0,-370713000.0,263440000.0,138940000.0,4877839000.0,-1696501000.0,1328320000.0,0.0,4877839000.0,2185146000.0,271718000.0,7201925000.0,0.0,153437000.0,5402002000.0,1015232000.0,0.0,6569297000.0,6569297000.0,13771222000.0,0.0,13771222000.0,64579000.0,5505424000.0,5484223000.0,CHF,397072000.0,41625000.0,67807000.0,1754000.0,4256000.0,13696000.0,-3089000.0,18221000.0,-24572000.0,-188806000.0,323708000.0,-11458000.0,-118604000.0,-391023000.0,304769000.0,-91536001.0,-216316000.0,-59938000.0,0.0,-3088000.0,-256975000.0,-722000.0,-200847000.0,0.0,-93455000.0,21201000.0,114656000.0,323708000.0,-11458000.0,312250000.0,CHF,646583000.0,204220000.0,442363000.0,0.6841550118,0.7774005812092181,16844000.0,5499000.0,87635000.0,-115864000.0,115864000.0,320084000.0,25000.0,44815000.0,41625000.0,368124000.0,0.5693375792,326499000.0,0.5049606934,176155000.0,502654000.0,0.7774005812,108122000.0,404429000.0,0.6254865965,5.27,4.93,76697074.0,82031234.0,0.0,2022.0,6640000000.0,1.23
2021-12-31,SPSN.SW,CHF,114656000.0,1351000.0,116007000.0,0.0,86729000.0,326750000.0,114656000.0,66751999.0,0.0,32243000.0,32243000.0,55085000.0,6919000.0,12666608001.0,12827607000.0,557073000.0,13499336000.0,25297000.0,14519000.0,42865000.0,-12269000.0,298040000.0,157484000.0,5147184000.0,-1659620000.0,1279736000.0,394403000.0,5147184000.0,1784986000.0,268331000.0,7089654000.0,0.0,1162347000.0,5185369000.0,62024000.0,0.0,6409682000.0,6409682000.0,13499336000.0,0.0,13499336000.0,56436000.0,5430034000.0,5315378000.0,CHF,498892000.0,23233000.0,96645000.0,1726000.0,66272000.0,17399000.0,16706000.0,16956000.0,15211000.0,-320701000.0,366067000.0,-20838000.0,103654000.0,-279082000.0,189265000.0,-103654000.0,-110655000.0,-26106000.0,0.0,-2904000.0,-254496000.0,-254237000.0,-283506000.0,0.0,-28094000.0,114656000.0,142750000.0,366067000.0,-20838000.0,345229000.0,CHF,749503000.0,164659000.0,584844000.0,0.7803090848,0.844143385683579,17075000.0,5535000.0,182424000.0,-220834000.0,220834000.0,385493000.0,198000.0,75807000.0,23233000.0,387243000.0,0.5166663776,364010000.0,0.485668503,-74029000.0,632688000.0,0.8441433857,134705000.0,498892000.0,0.6656304244,6.57,6.17,75968104.0,81302264.0,0.0,2021.0,7450000000.0,1.32
2023-12-31,SREN.SW,USD,4583000000.0,83799000000.0,88382000000.0,0.0,0.0,0.0,88382000000.0,406000000.0,3978000000.0,8875000000.0,12853000000.0,91451000000.0,0.0,162925000000.0,267635000000.0,-176441000000.0,179576000000.0,2733000000.0,0.0,305000000.0,0.0,0.0,3038000000.0,9817000000.0,0.0,0.0,-1291000000.0,8526000000.0,151641000000.0,0.0,163205000000.0,11528000000.0,30000000.0,28548000000.0,-11528000000.0,-23056000000.0,16146000000.0,16371000000.0,179576000000.0,225000000.0,179576000000.0,175250000000.0,9817000000.0,5234000000.0,USD,3214000000.0,-68000000.0,0.0,101000000.0,1620000000.0,203000000.0,0.0,0.0,1417000000.0,-781000000.0,4086000000.0,0.0,-42000000.0,-32135000000.0,32642000000.0,-827000000.0,-362000000.0,-710000000.0,0.0,0.0,-1850000000.0,28000000.0,-3224000000.0,6000000.0,506000000.0,4583000000.0,4077000000.0,4086000000.0,0.0,4086000000.0,USD,49733000000.0,271000000.0,49462000000.0,0.9945509018,0.0,0.0,0.0,0.0,49733000000.0,49733000000.0,44806000000.0,0.0,556000000.0,-5017000000.0,-23000000.0,-0.0004624696,4656000000.0,0.0936199304,-218000000.0,4438000000.0,0.089236523,1210000000.0,3214000000.0,0.064625098,10.53,10.49,306526418.0,307861611.0,0.0,2023.0,32470000000.0,1.3
